Sample Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
618,-0.247,0.948,0.241,82,0
619,-0.25,0.956,0.233,82,0
620,-0.252,0.962,0.224,82,0
621,-0.252,0.96,0.222,82,0
622,-0.25,0.95,0.231,82,0
623,-0.248,0.937,0.243,82,0
624,-0.249,0.934,0.252,82,0
625,-0.251,0.944,0.255,82,0
626,-0.252,0.958,0.253,82,0
627,-0.25,0.966,0.252,82,0
628,-0.249,0.965,0.253,82,0
629,-0.247,0.959,0.247,82,0
630,-0.247,0.96,0.238,82,0
631,-0.246,0.97,0.231,82,0
632,-0.244,0.977,0.226,83,0
633,-0.237,0.973,0.225,83,0
634,-0.227,0.961,0.227,83,0
635,-0.218,0.945,0.232,83,0
636,-0.212,0.924,0.241,83,0
637,-0.206,0.903,0.255,83,0
638,-0.202,0.892,0.253,83,0
639,-0.213,0.897,0.24,83,0
640,-0.237,0.923,0.249,83,0
641,-0.246,0.949,0.279,83,0
642,-0.241,0.957,0.295,83,0
643,-0.242,0.957,0.288,83,0
644,-0.247,0.964,0.27,83,0
645,-0.254,0.981,0.251,83,0
646,-0.256,0.988,0.241,83,0
647,-0.252,0.969,0.237,83,0
648,-0.247,0.936,0.234,83,0
649,-0.239,0.917,0.236,83,0
650,-0.229,0.91,0.242,83,0
651,-0.226,0.913,0.249,83,0
652,-0.229,0.932,0.254,83,0
653,-0.233,0.958,0.254,83,0
654,-0.237,0.969,0.25,83,0
655,-0.244,0.963,0.237,83,0
656,-0.241,0.956,0.23,83,0
657,-0.221,0.95,0.224,83,0
658,-0.224,0.95,0.211,83,0
659,-0.241,0.958,0.21,83,0
660,-0.245,0.966,0.215,83,0
661,-0.249,0.973,0.22,83,0
662,-0.25,0.972,0.228,84,0
663,-0.251,0.965,0.233,84,0
664,-0.256,0.961,0.234,84,0
665,-0.259,0.963,0.229,84,0
666,-0.252,0.965,0.224,84,0
667,-0.249,0.963,0.218,84,0
668,-0.255,0.959,0.212,84,0
669,-0.256,0.958,0.209,84,0
670,-0.253,0.959,0.207,84,0
671,-0.25,0.961,0.206,84,0
672,-0.248,0.963,0.209,84,0
673,-0.246,0.962,0.212,84,0
674,-0.246,0.958,0.217,84,0
675,-0.245,0.954,0.221,84,0
676,-0.245,0.953,0.222,84,0
677,-0.247,0.956,0.22,84,0
678,-0.242,0.962,0.22,84,0
679,-0.235,0.968,0.221,84,0
680,-0.237,0.967,0.22,84,0
681,-0.239,0.963,0.219,84,0
682,-0.239,0.961,0.217,84,0
683,-0.241,0.961,0.213,84,0
684,-0.242,0.96,0.21,84,0
685,-0.243,0.958,0.208,84,0
686,-0.244,0.955,0.207,84,0
687,-0.245,0.954,0.208,84,0
688,-0.246,0.956,0.208,84,0
689,-0.247,0.956,0.208,84,0
690,-0.247,0.955,0.21,84,0
691,-0.249,0.956,0.212,84,0
692,-0.251,0.958,0.214,85,0
693,-0.252,0.96,0.215,85,0
694,-0.251,0.961,0.217,85,0
695,-0.249,0.96,0.219,85,0
696,-0.247,0.959,0.219,85,0
697,-0.245,0.957,0.217,85,0
698,-0.244,0.956,0.214,85,0
699,-0.245,0.956,0.213,85,0
700,-0.246,0.955,0.213,85,0
701,-0.247,0.955,0.214,85,0
702,-0.249,0.958,0.213,85,0
703,-0.251,0.961,0.212,85,0
704,-0.251,0.96,0.213,85,0
705,-0.251,0.96,0.212,85,0
706,-0.251,0.961,0.211,85,0
707,-0.252,0.961,0.209,85,0
708,-0.252,0.96,0.207,85,0
709,-0.251,0.958,0.208,85,0
710,-0.25,0.956,0.21,85,0
711,-0.25,0.957,0.211,85,0
712,-0.25,0.959,0.214,86,0
713,-0.25,0.96,0.216,86,0
714,-0.249,0.958,0.216,86,0
715,-0.248,0.957,0.215,86,0
716,-0.248,0.956,0.213,86,0
717,-0.249,0.956,0.211,86,0
718,-0.25,0.954,0.211,86,0
719,-0.25,0.952,0.212,86,0
720,-0.25,0.952,0.213,86,0
721,-0.251,0.955,0.214,86,0
722,-0.253,0.957,0.215,86,0
723,-0.252,0.958,0.216,86,0
724,-0.25,0.957,0.217,86,0
725,-0.25,0.956,0.217,86,0
726,-0.249,0.956,0.217,86,0
727,-0.249,0.956,0.217,86,0
728,-0.249,0.957,0.217,86,0
729,-0.25,0.956,0.218,86,0
730,-0.25,0.955,0.218,86,0
731,-0.251,0.956,0.219,86,0
732,-0.251,0.956,0.219,87,0
733,-0.252,0.957,0.219,87,0
734,-0.253,0.957,0.219,87,0
735,-0.254,0.957,0.22,87,0
736,-0.253,0.955,0.222,87,0
737,-0.251,0.953,0.222,87,0
738,-0.251,0.953,0.222,87,0
739,-0.252,0.955,0.221,87,0
740,-0.252,0.956,0.219,87,0
741,-0.251,0.954,0.218,87,0
742,-0.25,0.953,0.215,87,0
743,-0.249,0.953,0.213,87,0
744,-0.249,0.952,0.214,87,0
745,-0.249,0.952,0.214,87,0
746,-0.25,0.952,0.215,87,0
747,-0.25,0.953,0.216,87,0
748,-0.25,0.953,0.217,87,0
749,-0.251,0.952,0.217,87,0
750,-0.251,0.953,0.218,87,0
751,-0.251,0.955,0.22,87,0
752,-0.25,0.955,0.22,88,0
753,-0.25,0.955,0.22,88,0
754,-0.25,0.955,0.219,88,0
755,-0.251,0.956,0.219,88,0
756,-0.251,0.957,0.218,88,0
757,-0.25,0.956,0.219,88,0
758,-0.251,0.956,0.218,88,0
759,-0.251,0.956,0.218,88,0
760,-0.25,0.954,0.219,88,0
761,-0.25,0.954,0.219,88,0
762,-0.251,0.957,0.218,88,0
763,-0.251,0.956,0.217,88,0
764,-0.25,0.953,0.218,88,0
765,-0.25,0.953,0.218,88,0
766,-0.249,0.954,0.218,88,0
767,-0.249,0.954,0.217,88,0
768,-0.249,0.954,0.218,88,0
769,-0.25,0.953,0.218,88,0
770,-0.25,0.952,0.219,88,0
771,-0.251,0.952,0.219,88,0
772,-0.252,0.955,0.218,88,0
773,-0.253,0.958,0.218,88,0
774,-0.253,0.959,0.218,88,0
775,-0.252,0.959,0.219,88,0
776,-0.251,0.959,0.219,88,0
777,-0.25,0.96,0.219,88,0
778,-0.25,0.96,0.218,88,0
779,-0.249,0.959,0.218,88,0
780,-0.249,0.958,0.218,88,0
781,-0.25,0.957,0.216,88,0
782,-0.25,0.954,0.216,89,0
783,-0.251,0.952,0.214,89,0
784,-0.252,0.953,0.213,89,0
785,-0.255,0.955,0.211,89,0
786,-0.256,0.954,0.211,89,0
787,-0.254,0.953,0.213,89,0
788,-0.252,0.954,0.215,89,0
789,-0.25,0.955,0.216,89,0
790,-0.249,0.955,0.217,89,0
791,-0.248,0.957,0.218,89,0
792,-0.248,0.958,0.219,89,0
793,-0.247,0.959,0.219,89,0
794,-0.247,0.958,0.218,89,0
795,-0.247,0.958,0.217,89,0
796,-0.248,0.958,0.216,89,0
797,-0.249,0.958,0.215,89,0
798,-0.25,0.957,0.214,89,0
799,-0.25,0.956,0.215,89,0
800,-0.25,0.955,0.217,89,0
801,-0.25,0.955,0.219,89,0
802,-0.25,0.955,0.221,90,0
803,-0.25,0.955,0.222,90,0
804,-0.251,0.955,0.224,90,0
805,-0.25,0.955,0.225,90,0
806,-0.249,0.954,0.226,90,0
807,-0.25,0.956,0.225,90,0
808,-0.251,0.958,0.222,90,0
809,-0.251,0.957,0.219,90,0
810,-0.25,0.955,0.218,90,0
811,-0.249,0.953,0.216,90,0
812,-0.248,0.953,0.214,90,0
813,-0.247,0.955,0.215,90,0
814,-0.247,0.956,0.217,90,0
815,-0.247,0.954,0.22,90,0
816,-0.248,0.954,0.223,90,0
817,-0.25,0.955,0.225,90,0
818,-0.252,0.957,0.225,90,0
819,-0.253,0.957,0.224,90,0
820,-0.253,0.956,0.223,90,0
821,-0.253,0.955,0.22,90,0
822,-0.252,0.954,0.218,90,0
823,-0.251,0.954,0.217,90,0
824,-0.25,0.953,0.219,90,0
825,-0.249,0.952,0.222,90,0
826,-0.249,0.951,0.223,90,0
827,-0.249,0.95,0.222,90,0
828,-0.249,0.95,0.22,90,0
829,-0.25,0.953,0.218,90,0
830,-0.252,0.955,0.216,90,0
831,-0.251,0.955,0.215,90,0
832,-0.25,0.953,0.215,90,0
833,-0.249,0.953,0.217,90,0
834,-0.25,0.954,0.221,90,0
835,-0.25,0.955,0.224,90,0
836,-0.25,0.956,0.226,90,0
837,-0.25,0.956,0.226,90,0
838,-0.25,0.955,0.225,90,0
839,-0.251,0.953,0.224,90,0
840,-0.252,0.953,0.222,90,0
841,-0.252,0.954,0.22,90,0
842,-0.252,0.954,0.22,90,0
843,-0.252,0.953,0.219,90,0
844,-0.252,0.953,0.22,90,0
845,-0.252,0.955,0.219,90,0
846,-0.252,0.955,0.218,90,0
847,-0.251,0.952,0.216,90,0
848,-0.251,0.949,0.215,90,0
849,-0.253,0.952,0.217,90,0
850,-0.258,0.958,0.22,90,0
851,-0.259,0.961,0.223,90,0
852,-0.256,0.96,0.223,90,0
853,-0.254,0.957,0.222,90,0
854,-0.251,0.954,0.22,90,0
855,-0.249,0.953,0.218,90,0
856,-0.248,0.954,0.218,90,0
857,-0.247,0.955,0.217,90,0
858,-0.249,0.955,0.218,90,0
859,-0.25,0.954,0.219,90,0
860,-0.256,0.955,0.221,90,0
861,-0.262,0.958,0.22,90,0
862,-0.264,0.959,0.219,91,0
863,-0.261,0.956,0.219,91,0
864,-0.256,0.953,0.218,91,0
865,-0.252,0.95,0.214,91,0
866,-0.249,0.951,0.207,91,0
867,-0.247,0.952,0.202,91,0
868,-0.246,0.95,0.21,91,0
869,-0.247,0.951,0.223,91,0
870,-0.249,0.956,0.232,91,0
871,-0.251,0.964,0.235,91,0
872,-0.254,0.968,0.231,91,0
873,-0.255,0.965,0.223,91,0
874,-0.253,0.96,0.216,91,0
875,-0.251,0.956,0.21,91,0
876,-0.249,0.953,0.208,91,0
877,-0.248,0.952,0.209,91,0
878,-0.247,0.953,0.211,91,0
879,-0.245,0.958,0.223,91,0
880,-0.244,0.958,0.232,91,0
881,-0.245,0.958,0.237,91,0
882,-0.246,0.958,0.239,91,0
883,-0.247,0.954,0.238,91,0
884,-0.249,0.95,0.233,91,0
885,-0.251,0.948,0.228,91,0
886,-0.255,0.947,0.223,91,0
887,-0.257,0.946,0.221,91,0
888,-0.259,0.948,0.221,91,0
889,-0.259,0.95,0.223,91,0
890,-0.256,0.949,0.228,91,0
891,-0.253,0.947,0.232,91,0
892,-0.251,0.948,0.235,90,0
893,-0.25,0.949,0.236,90,0
894,-0.249,0.952,0.235,90,0
895,-0.249,0.952,0.232,90,0
896,-0.249,0.95,0.229,90,0
897,-0.249,0.951,0.225,90,0
898,-0.25,0.952,0.222,90,0
899,-0.25,0.951,0.222,90,0
900,-0.249,0.95,0.222,90,0
901,-0.25,0.952,0.223,89,0
902,-0.251,0.955,0.225,89,0
903,-0.25,0.954,0.226,89,0
904,-0.249,0.951,0.226,88,0
905,-0.249,0.949,0.226,88,0
906,-0.25,0.95,0.228,88,0
907,-0.252,0.953,0.231,87,0
908,-0.254,0.956,0.231,87,0
909,-0.255,0.955,0.23,87,0
910,-0.254,0.954,0.228,87,0
911,-0.254,0.953,0.226,87,0
912,-0.252,0.954,0.225,86,0
913,-0.251,0.954,0.224,86,0
914,-0.25,0.953,0.224,86,0
915,-0.249,0.952,0.225,86,0
916,-0.249,0.953,0.226,86,0
917,-0.249,0.955,0.225,85,0
918,-0.249,0.955,0.224,85,0
919,-0.248,0.953,0.223,85,0
920,-0.248,0.951,0.223,85,0
921,-0.248,0.951,0.225,84,0
922,-0.25,0.953,0.228,84,0
923,-0.251,0.955,0.229,84,0
924,-0.253,0.96,0.226,83,0
925,-0.254,0.966,0.224,83,0
926,-0.249,0.965,0.23,83,0
927,-0.243,0.956,0.236,82,0
928,-0.241,0.956,0.239,82,0
929,-0.245,0.96,0.237,82,0
930,-0.247,0.958,0.229,82,0
931,-0.247,0.954,0.222,81,0
932,-0.248,0.948,0.218,81,0
933,-0.248,0.943,0.217,81,0
934,-0.248,0.942,0.217,81,0
935,-0.248,0.945,0.219,81,0
936,-0.248,0.947,0.223,80,0
937,-0.247,0.942,0.229,80,0
938,-0.246,0.939,0.236,80,0
939,-0.247,0.946,0.239,80,0
940,-0.248,0.956,0.242,80,0
941,-0.25,0.958,0.242,79,0
942,-0.25,0.955,0.241,79,0
943,-0.25,0.951,0.24,79,0
944,-0.25,0.949,0.239,79,0
945,-0.25,0.95,0.238,79,0
946,-0.25,0.95,0.237,79,0
947,-0.25,0.95,0.235,78,0
948,-0.249,0.952,0.232,78,0
949,-0.248,0.953,0.23,78,0
950,-0.248,0.953,0.228,78,0
951,-0.247,0.952,0.229,78,0
952,-0.246,0.949,0.231,78,0
953,-0.247,0.95,0.233,78,0
954,-0.248,0.951,0.236,78,0
955,-0.249,0.951,0.238,78,0
956,-0.251,0.951,0.238,79,0
957,-0.253,0.951,0.238,79,0
958,-0.255,0.952,0.237,79,0
959,-0.256,0.953,0.234,79,0
960,-0.257,0.952,0.232,79,0
961,-0.256,0.95,0.23,79,0
962,-0.253,0.949,0.227,79,0
963,-0.252,0.951,0.225,79,0
964,-0.251,0.951,0.225,79,0
965,-0.25,0.95,0.224,79,0
966,-0.248,0.949,0.226,79,0
967,-0.248,0.949,0.227,79,0
968,-0.248,0.95,0.228,79,0
969,-0.249,0.95,0.228,79,0
970,-0.25,0.951,0.228,80,0
971,-0.25,0.951,0.228,80,0
972,-0.25,0.951,0.226,80,0
973,-0.251,0.951,0.224,80,0
974,-0.252,0.954,0.221,80,0
975,-0.253,0.956,0.222,80,0
976,-0.253,0.955,0.226,80,0
977,-0.251,0.953,0.229,80,0
978,-0.251,0.954,0.232,80,0
979,-0.252,0.955,0.232,80,0
980,-0.252,0.956,0.23,82,0
981,-0.251,0.956,0.229,82,0
982,-0.251,0.953,0.226,82,0
983,-0.251,0.952,0.224,82,0
984,-0.251,0.952,0.222,82,0
985,-0.251,0.952,0.221,82,0
986,-0.251,0.951,0.221,82,0
987,-0.251,0.95,0.221,82,0
988,-0.252,0.951,0.221,82,0
989,-0.253,0.953,0.222,82,0
990,-0.252,0.953,0.223,84,0
991,-0.252,0.952,0.224,84,0
992,-0.252,0.952,0.225,84,0
993,-0.253,0.953,0.224,84,0
994,-0.254,0.954,0.223,84,0
995,-0.253,0.953,0.223,84,0
996,-0.252,0.952,0.223,84,0
997,-0.251,0.953,0.223,84,0
998,-0.25,0.953,0.224,84,0
999,-0.251,0.954,0.224,84,0
1000,-0.251,0.955,0.225,85,0
1001,-0.253,0.953,0.226,85,0
1002,-0.254,0.951,0.226,85,0
1003,-0.257,0.952,0.224,85,0
1004,-0.259,0.953,0.223,85,0
1005,-0.26,0.954,0.221,85,0
1006,-0.26,0.954,0.221,85,0
1007,-0.257,0.952,0.222,85,0
1008,-0.254,0.952,0.222,85,0
1009,-0.252,0.952,0.222,85,0
1010,-0.251,0.952,0.224,86,0
1011,-0.251,0.953,0.227,86,0
1012,-0.251,0.955,0.229,86,0
1013,-0.251,0.955,0.232,86,0
1014,-0.252,0.953,0.233,86,0
1015,-0.253,0.951,0.232,86,0
1016,-0.253,0.948,0.229,86,0
1017,-0.254,0.948,0.224,86,0
1018,-0.254,0.948,0.221,86,0
1019,-0.253,0.947,0.22,86,0
1020,-0.251,0.947,0.22,87,0
1021,-0.251,0.95,0.22,87,0
1022,-0.25,0.954,0.221,87,0
1023,-0.249,0.953,0.223,87,0
1024,-0.248,0.952,0.225,87,0
1025,-0.248,0.951,0.227,87,0
1026,-0.25,0.952,0.227,87,0
1027,-0.252,0.954,0.227,87,0
1028,-0.254,0.954,0.226,87,0
1029,-0.256,0.952,0.225,87,0
1030,-0.257,0.949,0.224,87,0
1031,-0.257,0.949,0.223,87,0
1032,-0.257,0.953,0.224,87,0
1033,-0.255,0.953,0.227,87,0
1034,-0.252,0.953,0.227,87,0
1035,-0.251,0.955,0.226,87,0
1036,-0.251,0.957,0.223,87,0
1037,-0.25,0.957,0.22,87,0
1038,-0.249,0.956,0.218,87,0
1039,-0.248,0.954,0.218,87,0
1040,-0.248,0.954,0.218,88,0
1041,-0.249,0.954,0.221,88,0
1042,-0.251,0.955,0.223,88,0
1043,-0.253,0.957,0.227,88,0
1044,-0.253,0.957,0.23,88,0
1045,-0.254,0.958,0.232,88,0
1046,-0.253,0.961,0.233,88,0
1047,-0.252,0.96,0.233,88,0
1048,-0.25,0.955,0.233,88,0
1049,-0.25,0.955,0.231,88,0
1050,-0.251,0.958,0.23,89,0
1051,-0.251,0.958,0.226,89,0
1052,-0.249,0.956,0.222,89,0
1053,-0.246,0.954,0.22,89,0
1054,-0.244,0.949,0.218,89,0
1055,-0.244,0.944,0.219,89,0
1056,-0.245,0.94,0.224,89,0
1057,-0.247,0.938,0.227,89,0
1058,-0.249,0.937,0.229,89,0
1059,-0.252,0.941,0.227,89,0
1060,-0.258,0.952,0.223,89,0
1061,-0.268,0.958,0.221,89,0
1062,-0.269,0.953,0.225,89,0
1063,-0.261,0.943,0.236,89,0
1064,-0.256,0.941,0.246,89,0
1065,-0.258,0.951,0.25,89,0
1066,-0.261,0.963,0.248,89,0
1067,-0.26,0.964,0.243,89,0
1068,-0.255,0.955,0.239,89,0
1069,-0.251,0.947,0.235,89,0
1070,-0.25,0.947,0.231,90,0
1071,-0.25,0.95,0.226,90,0
1072,-0.25,0.95,0.222,90,0
1073,-0.249,0.947,0.22,90,0
1074,-0.25,0.947,0.22,90,0
1075,-0.25,0.949,0.222,90,0
1076,-0.251,0.951,0.224,90,0
1077,-0.252,0.951,0.227,90,0
1078,-0.252,0.95,0.23,90,0
1079,-0.252,0.951,0.233,90,0
1080,-0.253,0.954,0.235,90,0
1081,-0.253,0.955,0.235,90,0
1082,-0.252,0.954,0.235,90,0
1083,-0.251,0.953,0.234,90,0
1084,-0.251,0.952,0.231,90,0
1085,-0.251,0.953,0.228,90,0
1086,-0.251,0.952,0.226,90,0
1087,-0.252,0.951,0.225,90,0
1088,-0.252,0.951,0.224,90,0
1089,-0.253,0.95,0.225,90,0
1090,-0.253,0.95,0.227,90,0
1091,-0.255,0.951,0.228,90,0
1092,-0.255,0.951,0.23,90,0
1093,-0.255,0.95,0.232,90,0
1094,-0.254,0.949,0.233,90,0
1095,-0.255,0.95,0.235,90,0
1096,-0.255,0.951,0.235,90,0
1097,-0.255,0.95,0.236,90,0
1098,-0.253,0.95,0.236,90,0
1099,-0.252,0.95,0.235,90,0
1100,-0.251,0.951,0.234,91,0
1101,-0.251,0.951,0.233,91,0
1102,-0.251,0.951,0.233,91,0
1103,-0.251,0.951,0.234,91,0
1104,-0.252,0.951,0.234,91,0
1105,-0.252,0.95,0.235,91,0
1106,-0.251,0.949,0.236,91,0
1107,-0.251,0.95,0.236,91,0
1108,-0.251,0.95,0.237,91,0
1109,-0.25,0.949,0.237,91,0
1110,-0.249,0.949,0.237,91,0
1111,-0.249,0.95,0.237,91,0
1112,-0.248,0.952,0.235,91,0
1113,-0.248,0.952,0.234,91,0
1114,-0.247,0.951,0.233,91,0
1115,-0.247,0.951,0.233,91,0
1116,-0.247,0.952,0.233,91,0
1117,-0.248,0.953,0.234,91,0
1118,-0.248,0.952,0.236,91,0
1119,-0.248,0.95,0.239,91,0
1120,-0.248,0.948,0.239,91,0
1121,-0.248,0.946,0.235,91,0
1122,-0.248,0.945,0.223,91,0
1123,-0.247,0.934,0.214,91,0
1124,-0.239,0.915,0.212,91,0
1125,-0.229,0.919,0.209,91,0
1126,-0.226,0.948,0.206,91,0
1127,-0.233,0.974,0.2,91,0
1128,-0.24,0.984,0.196,91,0
1129,-0.238,0.983,0.197,91,0
1130,-0.228,0.979,0.202,91,0
1131,-0.217,0.974,0.209,91,0
1132,-0.211,0.974,0.212,91,0
1133,-0.203,0.977,0.21,91,0
1134,-0.195,0.978,0.204,91,0
1135,-0.191,0.982,0.193,91,0
1136,-0.192,0.992,0.178,91,0
1137,-0.195,1.002,0.166,91,0
1138,-0.199,0.999,0.164,91,0
1139,-0.205,0.984,0.174,91,0
1140,-0.212,0.965,0.186,92,0
1141,-0.22,0.951,0.192,92,0
1142,-0.228,0.951,0.19,92,0
1143,-0.235,0.966,0.181,92,0
1144,-0.24,0.984,0.175,92,0
1145,-0.243,0.995,0.18,92,0
1146,-0.243,0.992,0.195,92,0
1147,-0.241,0.972,0.213,92,0
1148,-0.24,0.957,0.225,92,0
1149,-0.247,0.968,0.226,92,0
1150,-0.263,0.996,0.219,92,0
1151,-0.279,1.013,0.212,92,0
1152,-0.284,0.996,0.214,92,0
1153,-0.271,0.967,0.226,92,0
1154,-0.247,0.952,0.243,92,0
1155,-0.231,0.956,0.251,92,0
1156,-0.229,0.966,0.247,92,0
1157,-0.221,0.949,0.24,92,0
1158,-0.207,0.906,0.233,92,0
1159,-0.189,0.876,0.224,92,0
1160,-0.177,0.888,0.213,92,0
1161,-0.182,0.93,0.208,92,0
1162,-0.181,0.96,0.217,92,0
1163,-0.155,0.958,0.239,92,0
1164,-0.129,0.948,0.263,92,0
1165,-0.122,0.951,0.288,92,0
1166,-0.122,0.962,0.311,92,0
1167,-0.13,0.966,0.314,92,0
1168,-0.151,0.957,0.304,92,0
1169,-0.181,0.947,0.286,92,0
1170,-0.206,0.944,0.27,92,0
1171,-0.219,0.945,0.262,92,0
1172,-0.226,0.948,0.266,92,0
1173,-0.232,0.954,0.281,92,0
1174,-0.235,0.965,0.301,92,0
1175,-0.23,0.975,0.325,92,0
1176,-0.224,0.974,0.346,92,0
1177,-0.223,0.953,0.356,92,0
1178,-0.221,0.919,0.351,92,0
1179,-0.222,0.899,0.332,92,0
1180,-0.227,0.908,0.31,93,0
1181,-0.233,0.936,0.293,93,0
1182,-0.236,0.962,0.285,93,0
1183,-0.229,0.976,0.288,93,0
1184,-0.218,0.979,0.293,93,0
1185,-0.206,0.977,0.296,93,0
1186,-0.197,0.969,0.293,93,0
1187,-0.195,0.956,0.284,93,0
1188,-0.196,0.937,0.272,93,0
1189,-0.201,0.918,0.257,93,0
1190,-0.212,0.91,0.246,93,0
1191,-0.224,0.913,0.24,93,0
1192,-0.235,0.924,0.247,93,0
1193,-0.241,0.942,0.272,93,0
1194,-0.244,0.943,0.296,93,0
1195,-0.255,0.938,0.294,93,0
1196,-0.269,0.964,0.276,93,0
1197,-0.279,0.996,0.259,93,0
1198,-0.28,0.988,0.247,93,0
1199,-0.267,0.945,0.235,93,0
1200,-0.258,0.91,0.222,94,0
1201,-0.256,0.909,0.216,94,0
1202,-0.259,0.926,0.214,94,0
1203,-0.257,0.939,0.219,94,0
1204,-0.251,0.952,0.23,94,0
1205,-0.246,0.967,0.241,94,0
1206,-0.238,0.978,0.248,94,0
1207,-0.231,0.982,0.248,94,0
1208,-0.226,0.978,0.246,94,0
1209,-0.22,0.969,0.24,94,0
1210,-0.217,0.957,0.233,94,0
1211,-0.217,0.945,0.224,94,0
1212,-0.223,0.937,0.215,94,0
1213,-0.228,0.931,0.212,94,0
1214,-0.232,0.922,0.214,94,0
1215,-0.236,0.915,0.219,94,0
1216,-0.238,0.907,0.225,94,0
1217,-0.241,0.904,0.224,94,0
1218,-0.25,0.929,0.216,94,0
1219,-0.257,0.972,0.205,94,0
1220,-0.26,1,0.197,94,0
1221,-0.258,0.999,0.201,94,0
1222,-0.252,0.979,0.215,94,0
1223,-0.247,0.953,0.226,94,0
1224,-0.245,0.935,0.23,94,0
1225,-0.248,0.942,0.226,94,0
1226,-0.254,0.963,0.213,94,0
1227,-0.264,0.982,0.196,94,0
1228,-0.27,0.991,0.184,94,0
